customer_id,event_type,event_date,product_category,quantity,net_sale_euro
CUST_00683,purchase,2024-07-18,rtw,4,1123.22
CUST_01865,purchase,2024-07-07,bags,3,1828.16
CUST_02729,purchase,2024-09-30,slg,1,285.3
CUST_01369,purchase,2024-06-06,shoes,2,808.98
CUST_01081,purchase,2024-06-20,shoes,2,1984.15
CUST_02783,purchase,2024-12-12,bags,1,813.94
CUST_02434,purchase,2024-08-30,slg,1,1254.47
CUST_02389,purchase,2024-06-01,slg,2,567.08
CUST_01014,purchase,2024-09-29,bags,2,425.25
CUST_00186,purchase,2024-12-27,bags,2,1966.97
CUST_02324,purchase,2024-11-22,rtw,6,966.53
CUST_03422,purchase,2024-11-17,textile,3,746.93
CUST_02061,purchase,2024-07-13,shoes,1,596.56
CUST_03176,purchase,2024-06-25,bags,1,1078.22
CUST_01248,purchase,2025-02-22,rtw,5,757.45
CUST_01854,purchase,2025-01-19,rtw,1,1867.93
CUST_02236,purchase,2024-08-05,slg,1,1508.16
CUST_01039,purchase,2024-12-05,slg,2,897.24
CUST_00056,purchase,2024-12-29,rtw,2,668.27
CUST_01234,purchase,2024-11-29,rtw,3,1878.99
CUST_02122,purchase,2024-12-16,textile,3,834.43
CUST_01984,purchase,2024-06-29,rtw,1,1931.49
CUST_02809,purchase,2025-01-24,bags,3,565.84
CUST_00606,purchase,2024-09-14,shoes,2,1702.77
CUST_02701,purchase,2024-10-20,rtw,1,895.85
CUST_02040,purchase,2024-06-08,shoes,2,772.92
CUST_02366,purchase,2024-12-07,slg,5,486.09
CUST_01473,purchase,2024-07-23,bags,2,880.73
CUST_00794,purchase,2024-09-05,bags,2,1354.93
CUST_01122,purchase,2024-11-08,textile,1,219.81
CUST_01841,purchase,2024-10-13,shoes,2,375.49
CUST_01087,purchase,2024-11-21,rtw,3,1073.43
CUST_01357,purchase,2024-09-09,textile,3,1292.85
CUST_01710,purchase,2024-08-10,rtw,2,272.13
CUST_00781,purchase,2024-10-04,textile,1,358.95
CUST_02131,purchase,2024-11-27,rtw,1,962.8
CUST_03417,purchase,2024-11-04,bags,2,1263.01
CUST_01776,purchase,2024-12-21,slg,3,980.25
CUST_02322,purchase,2024-12-20,rtw,2,273.31
CUST_01182,purchase,2024-06-29,bags,1,838.91
CUST_02044,purchase,2024-11-23,shoes,1,356.96
CUST_01911,purchase,2024-11-22,shoes,1,1396.34
CUST_02143,purchase,2024-08-14,textile,2,1118.98
CUST_02287,purchase,2024-11-26,shoes,2,1090.93
CUST_01244,purchase,2024-10-03,rtw,1,920.31
CUST_00265,purchase,2024-12-22,rtw,2,587.46
CUST_00064,purchase,2024-09-25,bags,1,234.06
CUST_00891,purchase,2024-08-12,textile,1,1960.03
CUST_00506,purchase,2024-06-14,slg,1,975.02
CUST_01253,purchase,2024-06-02,slg,4,1608.51
CUST_01443,purchase,2024-11-17,bags,2,1272.4
CUST_00205,purchase,2024-08-04,shoes,4,934.73
CUST_01435,purchase,2024-08-12,textile,3,157.77
CUST_02726,purchase,2025-01-10,textile,3,140.47
CUST_00636,purchase,2024-06-23,rtw,1,1794.84
CUST_00585,purchase,2024-12-05,shoes,2,203.72
CUST_01770,purchase,2024-10-28,bags,3,672.89
CUST_01192,purchase,2024-07-27,bags,4,1386.22
CUST_01939,purchase,2024-08-30,shoes,3,536.61
CUST_03325,purchase,2024-11-21,slg,1,1720.27
CUST_01731,purchase,2024-09-11,bags,2,1134.09
CUST_01071,purchase,2024-08-17,textile,1,110.18
CUST_01273,purchase,2024-07-15,textile,1,1249.51
CUST_01786,purchase,2024-11-21,rtw,4,1506.98
CUST_03295,purchase,2024-10-27,shoes,1,209.31
CUST_02799,purchase,2024-12-14,shoes,1,952.28
CUST_01025,purchase,2024-07-05,slg,1,645.16
CUST_02271,purchase,2024-07-22,rtw,2,1159.01
CUST_01250,purchase,2024-06-22,rtw,2,240.64
CUST_02322,purchase,2024-11-08,slg,1,209.63
CUST_02236,purchase,2024-07-17,slg,3,835.51
CUST_03205,purchase,2024-10-05,slg,2,326.4
CUST_00394,purchase,2024-07-06,textile,2,1239.34
CUST_01811,purchase,2024-11-25,rtw,2,913.58
CUST_02064,purchase,2024-11-23,rtw,1,1542.33
CUST_01919,purchase,2024-11-11,slg,2,280.91
CUST_01911,purchase,2024-09-16,slg,1,297.62
CUST_01890,purchase,2024-06-08,textile,1,1122.58
CUST_00109,purchase,2024-12-14,slg,3,416.92
CUST_00363,purchase,2024-12-11,shoes,1,465.94
CUST_02520,purchase,2024-08-17,shoes,2,1995.07
CUST_02378,purchase,2024-10-10,rtw,2,779.37
CUST_00522,purchase,2024-11-06,textile,2,725.22
CUST_02317,purchase,2024-08-15,bags,1,1858.74
CUST_03094,purchase,2024-11-04,shoes,1,929.15
CUST_01651,purchase,2024-11-19,bags,1,263.74
CUST_01896,purchase,2024-12-24,textile,1,460.05
CUST_01886,purchase,2024-06-14,bags,2,1585.74
CUST_00225,purchase,2024-08-09,bags,2,1169.54
CUST_01366,purchase,2024-10-31,bags,3,1505.26
CUST_03367,purchase,2024-08-14,textile,1,1489.7
CUST_01973,purchase,2024-11-24,rtw,1,1186.56
CUST_00250,purchase,2024-10-22,textile,1,1693.75
CUST_02763,purchase,2025-01-27,bags,2,1608.76
CUST_02874,purchase,2024-07-23,textile,3,1723.61
CUST_00591,purchase,2024-10-22,slg,3,572.78
CUST_00559,purchase,2024-07-28,shoes,1,1075.07
CUST_01233,purchase,2024-11-08,rtw,2,1304.39
CUST_02946,purchase,2024-06-02,slg,2,1662.3
CUST_02555,purchase,2024-11-24,shoes,1,1421.22
CUST_00470,purchase,2024-06-18,bags,2,714.14
CUST_00627,purchase,2024-11-02,bags,1,1614.5
CUST_02130,purchase,2024-06-25,shoes,1,778.89
CUST_00837,purchase,2024-06-27,slg,1,1047.6
CUST_00101,purchase,2024-12-31,textile,3,1359.89
CUST_01818,purchase,2024-09-09,bags,2,283.58
CUST_00499,purchase,2024-08-16,slg,4,1653.96
CUST_01982,purchase,2024-07-18,shoes,6,1782.88
CUST_03448,purchase,2024-10-18,rtw,1,1717.27
CUST_03366,purchase,2024-11-04,slg,1,1259.13
CUST_02696,purchase,2024-11-22,bags,1,1565.25
CUST_01771,purchase,2024-07-08,bags,1,880.31
CUST_00757,purchase,2024-07-07,shoes,3,865.76
CUST_00700,purchase,2024-10-09,textile,1,1379.65
CUST_00821,purchase,2024-09-30,slg,3,774.94
CUST_01188,purchase,2024-08-14,bags,2,1166.91
CUST_02412,purchase,2024-10-05,rtw,2,1748.04
CUST_02735,purchase,2024-08-10,slg,1,1354.75
CUST_01581,purchase,2024-11-26,bags,2,616.69
CUST_01901,purchase,2024-09-15,slg,2,1640.54
CUST_00607,purchase,2024-06-08,rtw,1,279.69
CUST_01873,purchase,2024-10-30,textile,1,324.37
CUST_01596,purchase,2024-06-03,textile,2,1471.44
CUST_01241,purchase,2024-06-09,textile,3,1877.49
CUST_01821,purchase,2024-06-11,rtw,2,900.99
CUST_00571,purchase,2024-09-28,slg,1,1800.58
CUST_01135,purchase,2024-06-03,shoes,1,1199.33
CUST_01466,purchase,2024-10-07,textile,1,1615.01
CUST_00864,purchase,2024-08-29,textile,2,1394.95
CUST_01600,purchase,2024-10-10,bags,3,1191.46
CUST_00715,purchase,2025-01-20,shoes,1,1373.5
CUST_01442,purchase,2024-11-15,textile,2,1734.0
CUST_01390,purchase,2024-09-26,shoes,1,577.5
CUST_01141,purchase,2024-12-18,rtw,1,167.15
CUST_01614,purchase,2024-06-18,slg,1,1978.1
CUST_01543,purchase,2024-09-29,textile,1,1361.04
CUST_02700,purchase,2024-07-17,textile,1,1243.51
CUST_02903,purchase,2025-01-24,textile,2,1711.34
CUST_01062,purchase,2024-07-04,rtw,3,1379.71
CUST_02412,purchase,2025-02-03,rtw,2,959.78
CUST_02395,purchase,2024-11-06,slg,1,638.38
CUST_00277,purchase,2024-06-12,bags,2,744.25
CUST_03490,purchase,2025-02-25,shoes,2,536.8
CUST_00950,purchase,2024-10-23,bags,2,660.47
CUST_02046,purchase,2024-11-21,slg,1,1089.47
CUST_01326,purchase,2024-12-12,shoes,3,1239.32
CUST_03162,purchase,2024-12-24,shoes,2,1871.06
CUST_00432,purchase,2024-07-15,slg,2,592.03
CUST_03096,purchase,2024-09-16,bags,1,472.5
CUST_00254,purchase,2024-11-04,rtw,3,1227.85
CUST_00469,purchase,2024-06-10,bags,2,1300.23
CUST_01809,purchase,2024-12-13,rtw,2,328.78
CUST_02485,purchase,2024-11-09,bags,1,791.28
CUST_00713,purchase,2024-08-22,bags,1,918.56
CUST_02862,purchase,2024-09-24,slg,3,728.16
CUST_00546,purchase,2024-11-11,textile,3,697.88
CUST_02280,purchase,2024-07-22,shoes,2,719.11
CUST_01035,purchase,2024-10-04,slg,2,441.84
CUST_02781,purchase,2024-08-13,shoes,2,1696.44
CUST_00825,purchase,2024-12-07,shoes,2,511.7
CUST_01778,purchase,2024-12-26,textile,3,490.62
CUST_03313,purchase,2024-12-07,shoes,1,915.65
CUST_00353,purchase,2024-10-28,bags,1,1932.03
CUST_02577,purchase,2024-11-19,bags,1,1972.6
CUST_00834,purchase,2024-06-09,shoes,2,1505.65
CUST_00022,purchase,2024-09-01,slg,2,744.23
CUST_02328,purchase,2024-10-18,bags,2,1131.5
CUST_01396,purchase,2024-07-18,textile,2,1046.7
CUST_02033,purchase,2024-07-19,shoes,2,1787.17
CUST_02337,purchase,2024-12-29,slg,3,1321.73
CUST_02052,purchase,2024-08-30,rtw,2,1999.24
CUST_02534,purchase,2024-10-22,shoes,1,850.78
CUST_03284,purchase,2024-06-18,slg,1,284.16
CUST_01752,purchase,2024-11-08,slg,2,1622.16
CUST_00291,purchase,2024-10-24,bags,1,587.28
CUST_00521,purchase,2024-12-18,textile,1,1270.68
CUST_01222,purchase,2024-06-26,bags,3,1949.8
CUST_02043,purchase,2024-07-30,bags,1,1024.6
CUST_02464,purchase,2024-10-17,rtw,2,609.58
CUST_00093,purchase,2024-07-28,rtw,1,1766.21
CUST_03393,purchase,2024-08-04,slg,3,1239.07
CUST_02881,purchase,2024-08-31,bags,3,728.8
CUST_00647,purchase,2024-08-13,bags,5,326.5
CUST_02189,purchase,2024-10-04,shoes,3,1874.4
CUST_03495,purchase,2024-10-21,textile,1,1486.19
CUST_02049,purchase,2024-08-19,slg,2,743.62
CUST_02534,purchase,2024-06-15,textile,1,1248.55
CUST_02858,purchase,2024-06-29,textile,2,1953.85
CUST_01930,purchase,2024-08-07,bags,1,590.59
CUST_00133,purchase,2024-08-26,slg,1,401.75
CUST_01069,purchase,2024-07-22,rtw,2,870.48
CUST_03133,purchase,2024-06-16,shoes,3,1806.82
CUST_00837,purchase,2024-10-19,rtw,2,1323.1
CUST_03103,purchase,2024-11-17,bags,3,1945.1
CUST_00966,purchase,2024-10-05,bags,2,564.66
CUST_03300,purchase,2025-01-20,textile,2,1919.33
CUST_02880,purchase,2024-10-22,bags,2,1433.04
CUST_01417,purchase,2024-06-19,slg,2,245.61
CUST_02451,purchase,2024-12-07,textile,3,824.84
CUST_00331,purchase,2024-10-20,slg,1,1651.04
CUST_00531,purchase,2024-08-09,bags,2,1484.42
CUST_00427,purchase,2024-06-10,slg,2,1689.31
CUST_02080,purchase,2024-07-28,rtw,1,1107.64
CUST_01768,purchase,2024-11-23,rtw,1,745.63
CUST_03202,purchase,2024-07-29,bags,2,1228.27
CUST_00227,purchase,2024-06-07,shoes,1,1372.02
CUST_02189,purchase,2024-11-03,slg,1,1498.04
CUST_02794,purchase,2024-11-23,bags,4,151.9
CUST_02264,purchase,2024-12-29,bags,3,333.09
CUST_01586,purchase,2025-04-09,slg,4,830.69
CUST_02849,purchase,2024-07-03,slg,1,991.62
CUST_02873,purchase,2024-11-12,textile,3,282.15
CUST_00565,purchase,2024-06-30,slg,2,536.26
CUST_00484,purchase,2024-11-05,rtw,1,1518.97
CUST_01441,purchase,2024-07-20,rtw,3,1077.74
CUST_01789,purchase,2024-06-15,shoes,3,1679.74
CUST_00951,purchase,2024-06-24,textile,1,1604.51
CUST_00042,purchase,2024-07-29,slg,2,214.17
CUST_03062,purchase,2024-10-16,textile,2,1749.42
CUST_02327,purchase,2024-06-12,bags,2,1405.09
CUST_02949,purchase,2024-11-18,bags,1,902.91
CUST_00314,purchase,2024-06-15,shoes,3,1636.13
CUST_01797,purchase,2024-07-17,rtw,2,1051.86
CUST_00180,purchase,2024-08-20,rtw,2,1792.54
CUST_02468,purchase,2024-11-15,shoes,2,1964.24
CUST_01198,purchase,2024-07-04,textile,1,1836.76
CUST_01630,purchase,2024-11-24,bags,1,1549.98
CUST_02690,purchase,2024-06-20,bags,2,395.99
CUST_01025,purchase,2024-10-18,shoes,1,289.73
CUST_02028,purchase,2024-11-28,rtw,2,1419.5
CUST_00903,purchase,2024-09-22,rtw,3,1796.73
CUST_01503,purchase,2024-12-17,textile,1,1500.11
CUST_01199,purchase,2024-12-27,shoes,2,519.19
CUST_02158,purchase,2024-08-08,rtw,2,1845.29
CUST_02859,purchase,2024-10-31,textile,1,1880.27
CUST_00428,purchase,2024-06-14,rtw,3,1675.74
CUST_01683,purchase,2024-11-28,textile,1,1213.67
CUST_01992,purchase,2024-08-11,bags,1,665.48
CUST_00834,purchase,2024-07-06,textile,3,1108.79
CUST_00945,purchase,2024-08-18,textile,2,1051.31
CUST_00864,purchase,2024-07-02,rtw,2,1544.51
CUST_02970,purchase,2024-12-26,shoes,3,1683.22
CUST_00147,purchase,2024-07-31,slg,1,867.28
CUST_02663,purchase,2024-12-13,slg,1,1764.44
CUST_00468,purchase,2024-06-06,slg,2,118.09
CUST_03426,purchase,2024-06-09,rtw,1,372.24
CUST_01139,purchase,2025-01-15,slg,5,110.78
CUST_01231,purchase,2024-11-07,bags,1,1074.97
CUST_00245,purchase,2024-08-11,textile,2,1925.05
CUST_01573,purchase,2024-10-05,bags,2,605.36
CUST_01568,purchase,2024-09-07,slg,3,1488.12
CUST_00182,purchase,2024-07-28,shoes,2,482.76
CUST_01554,purchase,2024-07-18,slg,3,1439.12
CUST_02182,purchase,2024-06-14,rtw,3,1978.63
CUST_00129,purchase,2024-10-17,rtw,1,1241.31
CUST_00107,purchase,2025-03-03,rtw,2,1002.57
CUST_03393,purchase,2024-08-07,textile,3,343.86
CUST_00887,purchase,2024-10-23,bags,1,337.44
CUST_01397,purchase,2024-12-03,textile,4,1392.42
CUST_01778,purchase,2024-09-18,bags,1,1585.91
CUST_03308,purchase,2024-06-28,textile,2,1179.29
CUST_01590,purchase,2024-12-02,rtw,1,1353.19
CUST_02191,purchase,2024-11-29,slg,4,984.1
CUST_02346,purchase,2024-12-02,textile,3,1701.85
CUST_03150,purchase,2024-10-11,rtw,1,424.56
CUST_00666,purchase,2024-09-06,slg,1,248.06
CUST_03055,purchase,2024-11-17,shoes,1,204.55
CUST_00063,purchase,2024-08-11,rtw,2,340.42
CUST_00351,purchase,2024-08-03,textile,2,136.0
CUST_01212,purchase,2024-08-26,textile,2,705.35
CUST_01617,purchase,2024-06-10,textile,2,1271.31
CUST_01124,purchase,2024-09-01,rtw,3,505.49
CUST_02701,purchase,2024-08-04,textile,2,1033.15
CUST_00051,purchase,2024-07-02,rtw,2,1843.48
CUST_02329,purchase,2024-11-17,rtw,2,597.45
CUST_03425,purchase,2024-08-07,shoes,3,1450.19
CUST_01818,purchase,2024-09-27,bags,3,985.35
CUST_01802,purchase,2024-06-03,slg,3,1329.39
CUST_00152,purchase,2024-08-31,slg,3,1413.52
CUST_02613,purchase,2024-10-21,shoes,2,987.93
CUST_01674,purchase,2024-06-15,textile,3,956.68
CUST_00326,purchase,2024-10-15,textile,2,275.03
CUST_02259,purchase,2024-08-20,bags,2,763.28
CUST_01805,purchase,2024-07-17,rtw,1,1376.91
CUST_03138,purchase,2024-12-19,rtw,2,1580.24
CUST_01064,purchase,2024-10-05,shoes,2,1179.01
CUST_00932,purchase,2024-11-09,shoes,3,753.11
CUST_00602,purchase,2024-11-06,bags,1,418.41
CUST_00954,purchase,2024-06-30,bags,1,1172.07
CUST_00755,purchase,2024-11-23,textile,2,1368.25
CUST_01804,purchase,2024-10-27,rtw,3,1201.37
CUST_00172,purchase,2024-10-20,shoes,3,903.6
CUST_00250,purchase,2024-11-30,rtw,2,1466.13
CUST_01055,purchase,2024-06-05,rtw,1,1170.68
CUST_02214,purchase,2024-12-01,bags,1,698.9
CUST_02460,purchase,2024-07-31,rtw,2,686.8
CUST_00448,purchase,2024-06-20,textile,3,1196.81
CUST_01818,purchase,2024-06-29,textile,1,579.32
CUST_00318,purchase,2024-07-31,shoes,2,1987.93
CUST_01335,purchase,2024-10-25,rtw,1,1584.49
CUST_03397,purchase,2024-11-24,slg,3,1760.78
CUST_00293,purchase,2024-11-12,slg,2,1010.93
CUST_01160,purchase,2024-07-07,bags,1,1279.38
CUST_01338,purchase,2024-11-03,rtw,2,1616.02
CUST_01373,purchase,2024-09-13,rtw,1,1631.83
CUST_01928,purchase,2024-08-15,textile,1,1347.97
CUST_00128,purchase,2024-07-12,rtw,1,577.33
CUST_00183,purchase,2024-12-09,shoes,2,1071.23
CUST_02422,purchase,2024-06-07,bags,2,1641.05
CUST_02495,purchase,2024-10-09,rtw,1,340.91
CUST_02093,purchase,2024-12-01,textile,1,1988.79
CUST_03210,purchase,2024-12-08,rtw,1,1803.85
CUST_00881,purchase,2024-09-05,textile,3,1580.27
CUST_00134,purchase,2024-11-16,shoes,2,924.15
CUST_01561,purchase,2024-12-13,bags,3,432.43
CUST_00317,purchase,2024-07-28,textile,2,1496.0
CUST_02063,purchase,2024-10-26,textile,1,1692.01
CUST_03007,purchase,2024-09-16,textile,2,240.48
CUST_03003,purchase,2024-10-30,textile,2,892.56
CUST_03270,purchase,2024-06-14,textile,2,778.21
CUST_01935,purchase,2024-11-16,textile,3,1362.17
CUST_02132,purchase,2024-09-21,rtw,3,100.47
CUST_01103,purchase,2024-07-20,textile,4,1211.92
CUST_01201,purchase,2024-10-21,rtw,2,476.2
CUST_00996,purchase,2024-12-22,rtw,3,1234.21
CUST_00946,purchase,2024-09-25,rtw,3,1299.61
CUST_03065,purchase,2024-06-30,shoes,1,546.38
CUST_01823,purchase,2024-12-05,slg,2,1306.01
CUST_01483,purchase,2024-06-21,rtw,2,1236.45
CUST_02296,purchase,2025-01-21,bags,2,979.65
CUST_01484,purchase,2024-11-15,slg,3,167.17
CUST_02479,purchase,2024-07-29,slg,1,254.49
CUST_03221,purchase,2025-01-08,shoes,2,532.46
CUST_02333,purchase,2024-12-29,shoes,2,568.34
CUST_02203,purchase,2024-08-02,slg,2,1212.25
CUST_02762,purchase,2024-10-28,shoes,1,846.61
CUST_02481,purchase,2024-08-06,rtw,5,1327.84
CUST_01400,purchase,2024-11-22,bags,3,311.05
CUST_00334,purchase,2024-09-13,slg,4,616.07
CUST_02069,purchase,2024-07-08,textile,1,1065.35
CUST_02025,purchase,2024-11-09,shoes,1,832.23
CUST_00737,purchase,2024-09-25,bags,1,603.05
CUST_00684,purchase,2024-10-13,slg,3,1175.2
CUST_01079,purchase,2024-12-13,textile,1,261.97
CUST_02914,purchase,2024-11-05,bags,4,1733.63
CUST_00518,purchase,2024-06-09,slg,1,574.46
CUST_00099,purchase,2024-11-24,shoes,1,1615.32
CUST_00300,purchase,2024-07-04,textile,1,395.47
CUST_02169,purchase,2024-09-08,slg,2,185.31
CUST_01452,purchase,2024-07-03,slg,1,100.46
CUST_02855,purchase,2024-10-21,shoes,3,542.71
CUST_02917,purchase,2024-08-15,bags,3,960.24
CUST_01380,purchase,2024-12-29,rtw,1,1943.77
CUST_02423,purchase,2024-11-18,textile,2,871.57
CUST_00442,purchase,2024-12-02,bags,1,506.77
CUST_00303,purchase,2024-12-07,rtw,3,769.08
CUST_01839,purchase,2024-09-13,slg,2,1223.97
CUST_03034,purchase,2025-04-26,slg,3,1442.73
CUST_01185,purchase,2024-12-11,slg,2,1769.32
CUST_02868,purchase,2024-07-05,shoes,1,647.59
CUST_02965,purchase,2024-12-14,textile,1,1337.29
CUST_03360,purchase,2024-10-09,bags,1,1706.84
CUST_00624,purchase,2024-06-02,textile,2,1458.08
CUST_02430,purchase,2024-09-03,slg,3,1730.05
CUST_01554,purchase,2024-11-16,slg,2,724.4
CUST_00724,purchase,2025-01-15,textile,3,291.83
CUST_01145,purchase,2024-12-15,bags,2,1830.89
CUST_00952,purchase,2024-08-16,slg,1,1065.62
CUST_01398,purchase,2024-06-13,textile,1,1814.28
CUST_02121,purchase,2024-10-13,textile,4,685.71
CUST_02082,purchase,2024-09-18,rtw,2,1860.27
CUST_01323,purchase,2024-09-07,rtw,2,1925.92
CUST_03102,purchase,2024-07-16,shoes,1,1739.15
CUST_00172,purchase,2024-12-26,shoes,2,657.72
CUST_01764,purchase,2024-10-29,rtw,1,151.55
CUST_02356,purchase,2024-11-05,rtw,3,1999.07
CUST_00408,purchase,2024-12-22,rtw,3,839.96
CUST_00679,purchase,2024-07-01,rtw,2,1028.92
CUST_01122,purchase,2025-01-11,slg,2,670.51
CUST_00917,purchase,2024-07-14,rtw,2,505.51
CUST_01063,purchase,2024-11-03,bags,2,1477.68
CUST_00949,purchase,2024-11-18,rtw,2,848.14
CUST_00578,purchase,2024-06-25,shoes,4,853.63
CUST_02262,purchase,2024-10-09,shoes,1,1522.22
CUST_00113,purchase,2024-11-01,bags,1,452.89
CUST_02212,purchase,2024-10-16,shoes,2,872.32
CUST_00028,purchase,2025-01-12,bags,2,801.61
CUST_01514,purchase,2024-07-23,rtw,2,771.89
CUST_02340,purchase,2024-09-18,slg,2,1473.77
CUST_02134,purchase,2024-07-03,slg,3,1032.96
CUST_01209,purchase,2024-06-29,bags,2,833.27
CUST_01821,purchase,2024-10-10,slg,2,930.25
CUST_01078,purchase,2024-10-20,shoes,4,1063.7
CUST_01141,purchase,2024-12-05,bags,1,557.43
CUST_01449,purchase,2024-12-23,bags,2,589.61
CUST_03049,purchase,2024-12-21,shoes,6,1081.47
CUST_02980,purchase,2024-10-19,rtw,2,1684.68
CUST_00642,purchase,2025-01-08,rtw,2,622.43
CUST_01131,purchase,2024-09-25,textile,1,1786.21
CUST_02753,purchase,2024-12-16,bags,2,1062.63
CUST_02896,purchase,2024-11-24,rtw,3,1882.74
CUST_00158,purchase,2024-09-19,bags,5,1733.23
CUST_02889,purchase,2024-12-19,textile,4,401.92
CUST_01301,purchase,2024-07-19,textile,1,1557.85
CUST_02708,purchase,2024-11-27,bags,1,1008.72
CUST_02599,purchase,2024-11-08,bags,2,1877.88
CUST_01008,purchase,2024-07-06,textile,3,1683.8
CUST_01541,purchase,2024-07-27,shoes,1,498.77
CUST_01087,purchase,2024-09-29,shoes,4,815.72
CUST_01985,purchase,2024-10-13,shoes,2,963.95
CUST_03005,purchase,2024-10-06,rtw,2,1305.9
CUST_00540,purchase,2024-07-21,bags,4,1291.16
CUST_02115,purchase,2024-12-03,shoes,1,353.2
CUST_00014,purchase,2024-09-20,bags,2,1617.74
CUST_02010,purchase,2024-10-21,textile,4,850.17
CUST_00855,purchase,2024-11-29,shoes,2,607.36
CUST_00159,purchase,2025-01-09,rtw,4,940.77
CUST_02513,purchase,2024-09-06,textile,2,1055.49
CUST_00962,purchase,2024-11-11,rtw,1,1817.11
CUST_01984,purchase,2024-10-14,shoes,4,254.2
CUST_01230,purchase,2024-07-30,rtw,4,1582.89
CUST_02737,purchase,2024-12-18,slg,1,1126.03
CUST_03264,purchase,2024-10-22,slg,1,1838.55
CUST_02449,purchase,2024-08-31,textile,3,835.99
CUST_01971,purchase,2024-08-15,bags,2,1199.15
CUST_00897,purchase,2024-10-05,rtw,2,345.66
CUST_01719,purchase,2024-09-23,rtw,2,873.33
CUST_01014,purchase,2024-11-17,slg,1,1439.71
CUST_00475,purchase,2024-07-16,slg,2,1264.05
CUST_01307,purchase,2024-11-17,bags,2,1222.28
CUST_01424,purchase,2024-11-26,slg,2,142.97
CUST_02887,purchase,2024-07-03,slg,2,405.37
CUST_03442,purchase,2024-12-24,slg,3,1080.07
CUST_02462,purchase,2024-09-14,shoes,2,1049.12
CUST_00119,purchase,2024-08-14,rtw,2,182.69
CUST_02079,purchase,2024-07-26,slg,1,716.92
CUST_00250,purchase,2024-10-22,rtw,1,1627.16
CUST_01072,purchase,2024-11-20,rtw,2,922.18
CUST_01685,purchase,2024-09-09,slg,1,354.58
CUST_01742,purchase,2024-09-11,rtw,1,848.03
CUST_00224,purchase,2024-11-27,slg,3,566.61
CUST_02983,purchase,2024-07-27,rtw,1,1808.74
CUST_02607,purchase,2024-12-27,bags,1,1932.07
CUST_01264,purchase,2024-09-23,slg,1,1249.27
CUST_00907,purchase,2024-10-25,shoes,2,905.49
CUST_02196,purchase,2024-07-23,bags,2,1410.59
CUST_02513,purchase,2024-11-04,rtw,1,549.39
CUST_00530,purchase,2024-11-02,textile,1,1823.94
CUST_00082,purchase,2024-12-02,bags,1,176.82
CUST_03287,purchase,2024-12-21,bags,2,870.84
CUST_03197,purchase,2024-11-28,rtw,1,1521.65
CUST_01445,purchase,2024-12-14,textile,2,425.99
CUST_00260,purchase,2024-11-15,bags,3,149.13
CUST_02125,purchase,2024-11-14,rtw,1,1396.56
CUST_02194,purchase,2024-11-17,shoes,2,681.69
CUST_03434,purchase,2024-10-16,slg,1,701.06
CUST_02941,purchase,2024-07-29,rtw,3,1576.55
CUST_03283,purchase,2024-07-12,rtw,2,1075.46
CUST_01358,purchase,2025-01-12,shoes,1,1897.79
CUST_02265,purchase,2024-12-05,shoes,1,1235.6
CUST_00056,purchase,2024-06-10,bags,2,1152.4
CUST_03093,purchase,2024-10-13,bags,4,1429.18
CUST_02055,purchase,2024-09-10,slg,4,306.0
CUST_00174,purchase,2024-07-11,rtw,3,1925.07
CUST_01235,purchase,2024-06-07,shoes,7,351.28
CUST_02587,purchase,2024-12-15,shoes,1,144.73
CUST_00139,purchase,2024-08-09,bags,1,1847.52
CUST_03331,purchase,2024-12-18,slg,2,1607.38
CUST_02685,purchase,2024-12-12,shoes,2,1780.55
CUST_03352,purchase,2024-12-07,rtw,1,1427.83
CUST_00348,purchase,2024-06-20,bags,1,1050.14
CUST_02067,purchase,2024-12-02,slg,2,1956.78
CUST_00083,purchase,2024-06-04,textile,1,1114.62
CUST_02478,purchase,2024-07-09,bags,3,373.57
CUST_03015,purchase,2024-10-29,slg,2,1021.95
CUST_00796,purchase,2024-12-30,textile,3,1025.38
CUST_01279,purchase,2024-11-02,rtw,4,458.12
CUST_01742,purchase,2024-10-10,bags,1,1113.04
CUST_01238,purchase,2024-08-10,slg,1,1129.73
CUST_00831,purchase,2024-06-26,rtw,3,1525.82
CUST_02688,purchase,2024-10-26,slg,2,211.86
CUST_01543,purchase,2024-08-14,slg,2,377.6
CUST_00382,purchase,2024-10-11,slg,1,402.86
CUST_02298,purchase,2024-08-11,slg,3,1888.93
CUST_01165,purchase,2025-01-18,textile,3,1219.07
CUST_02076,purchase,2024-08-02,slg,1,868.52
CUST_00071,purchase,2024-10-06,slg,1,511.59
CUST_01527,purchase,2024-12-13,textile,1,836.78
CUST_02927,purchase,2024-06-28,slg,2,1680.12
CUST_00918,purchase,2024-10-26,bags,2,550.09
CUST_01628,purchase,2024-12-15,shoes,2,1408.93
CUST_01832,purchase,2024-09-03,slg,2,556.61
CUST_02307,purchase,2024-10-17,rtw,3,1888.62
CUST_01362,purchase,2024-07-07,bags,1,835.5
CUST_00391,purchase,2024-10-22,shoes,1,1891.6
CUST_00851,purchase,2024-10-04,textile,1,867.91
CUST_01024,purchase,2024-06-22,shoes,3,434.84
CUST_01652,purchase,2024-11-05,slg,3,584.72
CUST_02144,purchase,2024-12-03,textile,1,738.97
CUST_03116,purchase,2024-07-30,bags,2,1258.61
