customer_id,last_purchase,snapshot_date,inactive_date_start,date_end_react,inactive_days,last_purchase_days,is_active,reactivated,marketing_consent,prev_snap_email,prev_snap_letter,prev_snap_sms,prev_snap_call,tot_campaign,inactive_email,inactive_letter,inactive_sms,inactive_call,inactive_tot_campaign,n_day_acq,quantity_sum,quantity_mean,net_sale_euro_sum,u_price_mean,net_sale_euro_bags,net_sale_euro_rtw,net_sale_euro_shoes,net_sale_euro_slg,net_sale_euro_textile,quantity_bags,quantity_rtw,quantity_shoes,quantity_slg,quantity_textile,gender,age,Africa,Asia,Europe,North America,South America,Oceania,Antarctica,continent
CUST_01495,2024-06-29,2024-12-10,2024-10-27,2025-03-10,134,254,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1308.21,1308.21,0.0,0.0,1308.21,0.0,0.0,0,0,1,0,0,M,52,0.0,0.0,1.0,0,0,0,0,North America
CUST_01505,2024-06-03,2024-12-10,2024-10-01,2025-03-10,160,280,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,356.49,356.49,356.49,0.0,0.0,0.0,0.0,1,0,0,0,0,M,29,0.0,0.0,1.0,0,0,0,0,North America
CUST_01517,2024-06-06,2024-12-10,2024-10-04,2024-12-26,83,203,1,True,1,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,1945.21,486.3025,0.0,937.67,0.0,0.0,1007.54,0,2,0,0,2,M,24,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01521,2024-06-07,2024-12-10,2024-10-05,2025-03-10,156,276,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1736.56,868.28,0.0,0.0,0.0,1736.56,0.0,0,0,0,2,0,M,62,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01541,2024-07-27,2024-12-10,2024-11-24,2024-12-17,23,143,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,1569.54,517.0775,0.0,0.0,1569.54,0.0,0.0,0,0,3,0,0,M,71,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01549,2024-06-02,2024-12-10,2024-09-30,2025-03-10,161,281,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,272.06,136.03,0.0,0.0,272.06,0.0,0.0,0,0,2,0,0,F,64,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01559,2024-06-25,2024-12-10,2024-10-23,2025-03-10,138,258,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3.0,1328.77,221.46166666666667,0.0,0.0,0.0,1328.77,0.0,0,0,0,6,0,M,41,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01561,2024-07-08,2024-12-10,2024-11-05,2024-12-13,38,158,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,579.5,145.60666666666668,579.5,0.0,0.0,0.0,0.0,4,0,0,0,0,M,54,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01578,2024-06-30,2024-12-10,2024-10-28,2025-03-10,133,253,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2472.48,766.8199999999999,0.0,2472.48,0.0,0.0,0.0,0,3,0,0,0,Other,31,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01579,2024-07-08,2024-12-10,2024-11-05,2025-03-10,125,245,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,1480.9,422.9,528.25,952.65,0.0,0.0,0.0,1,3,0,0,0,M,51,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01583,2024-07-10,2024-12-10,2024-11-07,2025-03-10,123,243,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,1390.61,463.53666666666663,0.0,0.0,0.0,1390.61,0.0,0,0,0,3,0,F,54,0.0,0.0,1.0,0,0,0,0,North America
CUST_01594,2024-07-23,2024-12-10,2024-11-20,2025-03-10,110,230,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1212.62,1212.62,0.0,0.0,1212.62,0.0,0.0,0,0,1,0,0,M,70,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01595,2024-06-17,2024-12-10,2024-10-15,2025-03-10,146,266,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,412.25,206.125,412.25,0.0,0.0,0.0,0.0,2,0,0,0,0,F,58,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01596,2024-07-18,2024-12-10,2024-11-15,2025-03-10,115,235,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3.0,2061.13,441.57125,0.0,0.0,0.0,589.69,1471.44,0,0,0,4,2,F,55,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01607,2024-07-28,2024-12-10,2024-11-25,2025-03-10,105,225,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,3222.63,1118.745,0.0,0.0,0.0,1252.35,1970.28,0,0,0,1,2,F,53,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01608,2024-06-14,2024-12-10,2024-10-12,2025-03-10,149,269,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,624.49,624.49,0.0,0.0,0.0,0.0,624.49,0,0,0,0,1,F,23,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01609,2024-07-16,2024-12-10,2024-11-13,2025-03-10,117,237,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,412.02,206.01,0.0,0.0,0.0,412.02,0.0,0,0,0,2,0,M,34,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01610,2024-06-27,2024-12-10,2024-10-25,2025-03-10,136,256,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,500.17,166.72333333333333,0.0,0.0,0.0,0.0,500.17,0,0,0,0,3,F,54,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01614,2024-07-05,2024-12-10,2024-11-02,2025-03-10,128,248,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,3222.09,1611.045,0.0,0.0,1243.99,1978.1,0.0,0,0,1,1,0,M,70,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01644,2024-06-10,2024-12-10,2024-10-08,2025-03-10,153,273,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,454.36,227.18,0.0,454.36,0.0,0.0,0.0,0,2,0,0,0,F,27,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01645,2024-07-02,2024-12-10,2024-10-30,2025-03-10,131,251,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,228.38,228.38,0.0,0.0,0.0,0.0,228.38,0,0,0,0,1,F,37,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01648,2024-08-04,2024-12-10,2024-12-02,2025-03-10,98,218,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1777.07,888.535,0.0,0.0,1059.59,0.0,717.48,0,0,1,0,1,F,22,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01661,2024-07-01,2024-12-10,2024-10-29,2025-03-10,132,252,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,739.76,369.88,0.0,0.0,739.76,0.0,0.0,0,0,2,0,0,M,41,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01665,2024-06-16,2024-12-10,2024-10-14,2025-03-10,147,267,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1809.9,904.95,0.0,0.0,0.0,1809.9,0.0,0,0,0,2,0,M,31,0.0,0.0,1.0,0,0,0,0,North America
CUST_01667,2024-06-17,2024-12-10,2024-10-15,2025-03-10,146,266,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1533.57,766.785,1323.31,210.26,0.0,0.0,0.0,1,1,0,0,0,M,42,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01673,2024-06-08,2024-12-10,2024-10-06,2025-03-10,155,275,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,169.6,56.53333333333333,0.0,169.6,0.0,0.0,0.0,0,3,0,0,0,F,67,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01689,2024-08-06,2024-12-10,2024-12-04,2025-03-10,96,216,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,2526.6099999999997,1263.3049999999998,0.0,0.0,2526.6099999999997,0.0,0.0,0,0,2,0,0,M,25,0.0,0.0,1.0,0,0,0,0,North America
CUST_01698,2024-07-15,2024-12-10,2024-11-12,2025-03-10,118,238,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,106.85,106.85,0.0,0.0,0.0,0.0,106.85,0,0,0,0,1,M,59,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01704,2024-06-24,2024-12-10,2024-10-22,2024-12-28,67,187,1,True,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,2904.11,1046.4116666666666,0.0,0.0,0.0,2904.11,0.0,0,0,0,4,0,F,60,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01709,2024-07-16,2024-12-10,2024-11-13,2025-03-10,117,237,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,765.41,255.13666666666666,0.0,0.0,0.0,765.41,0.0,0,0,0,3,0,F,55,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01738,2024-06-23,2024-12-10,2024-10-21,2025-03-10,140,260,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,152.74,152.74,0.0,0.0,0.0,152.74,0.0,0,0,0,1,0,M,61,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01741,2024-07-04,2024-12-10,2024-11-01,2025-03-10,129,249,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2.5,3399.29,728.0616666666667,0.0,0.0,0.0,1461.13,1938.16,0,0,0,3,2,M,67,0.0,0.0,1.0,0,0,0,0,North America
CUST_01747,2024-08-02,2024-12-10,2024-11-30,2025-03-10,100,220,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1046.22,1046.22,0.0,0.0,0.0,1046.22,0.0,0,0,0,1,0,M,47,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01762,2024-07-31,2024-12-10,2024-11-28,2025-03-10,102,222,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,3435.98,1223.5575,1977.73,1458.25,0.0,0.0,0.0,2,1,0,0,0,F,32,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01763,2024-07-01,2024-12-10,2024-10-29,2025-03-10,132,252,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,725.3,181.325,0.0,0.0,0.0,725.3,0.0,0,0,0,4,0,M,31,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01789,2024-06-15,2024-12-10,2024-10-13,2024-12-20,68,188,1,True,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2,5,2.5,2099.08,384.79166666666663,0.0,0.0,1679.74,0.0,419.34,0,0,3,0,2,M,41,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01792,2024-07-30,2024-12-10,2024-11-27,2025-03-10,103,223,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2.3333333333333335,3675.61,566.8188888888889,824.09,1098.85,0.0,1752.67,0.0,3,2,0,2,0,F,46,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01796,2024-08-02,2024-12-10,2024-11-30,2025-03-10,100,220,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1672.04,836.02,0.0,1672.04,0.0,0.0,0.0,0,2,0,0,0,F,58,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01812,2024-06-19,2024-12-10,2024-10-17,2025-03-10,144,264,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1648.89,1648.89,0.0,0.0,0.0,1648.89,0.0,0,0,0,1,0,M,46,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01817,2024-07-07,2024-12-10,2024-11-04,2025-03-10,126,246,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1514.83,1514.83,0.0,1514.83,0.0,0.0,0.0,0,1,0,0,0,F,75,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01820,2024-06-22,2024-12-10,2024-10-20,2025-03-10,141,261,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,164.3,82.15,0.0,0.0,0.0,0.0,164.3,0,0,0,0,2,M,73,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01822,2024-07-18,2024-12-10,2024-11-15,2025-03-10,115,235,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,760.54,253.51333333333332,0.0,0.0,760.54,0.0,0.0,0,0,3,0,0,Other,62,0.0,0.0,1.0,0,0,0,0,North America
CUST_01829,2024-07-05,2024-12-10,2024-11-02,2025-03-10,128,248,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1010.72,505.36,0.0,1010.72,0.0,0.0,0.0,0,2,0,0,0,M,28,0.0,0.0,1.0,0,0,0,0,North America
CUST_01835,2024-06-28,2024-12-10,2024-10-26,2025-03-10,135,255,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1321.99,1321.99,0.0,0.0,1321.99,0.0,0.0,0,0,1,0,0,F,61,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01838,2024-07-11,2024-12-10,2024-11-08,2025-03-10,122,242,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2334.4300000000003,923.2225000000001,2334.4300000000003,0.0,0.0,0.0,0.0,3,0,0,0,0,M,72,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01855,2024-08-09,2024-12-10,2024-12-07,2025-03-10,93,213,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1919.23,959.615,0.0,0.0,0.0,0.0,1919.23,0,0,0,0,2,F,56,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01861,2024-06-26,2024-12-10,2024-10-24,2025-03-10,137,257,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,386.85,193.425,0.0,0.0,386.85,0.0,0.0,0,0,2,0,0,F,30,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01868,2024-07-13,2024-12-10,2024-11-10,2024-12-19,39,159,1,True,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,8,4.0,1135.24,141.905,0.0,0.0,0.0,0.0,1135.24,0,0,0,0,8,F,73,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01880,2024-07-27,2024-12-10,2024-11-24,2025-03-10,106,226,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1290.75,1290.75,1290.75,0.0,0.0,0.0,0.0,1,0,0,0,0,M,34,0.0,0.0,1.0,0,0,0,0,North America
CUST_01881,2024-08-04,2024-12-10,2024-12-02,2025-03-10,98,218,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1314.74,1314.74,0.0,0.0,1314.74,0.0,0.0,0,0,1,0,0,F,41,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01895,2024-08-02,2024-12-10,2024-11-30,2025-03-10,100,220,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2.3333333333333335,2252.41,357.32111111111107,0.0,1405.09,521.87,325.45,0.0,0,2,2,3,0,F,62,0.0,0.0,1.0,0,0,0,0,North America
CUST_01896,2024-07-24,2024-12-10,2024-11-21,2024-12-24,33,153,1,True,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2,1.0,2117.04,1058.52,0.0,1656.99,0.0,0.0,460.05,0,1,0,0,1,M,39,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01913,2024-07-14,2024-12-10,2024-11-11,2025-03-10,119,239,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,1962.19,654.0633333333334,0.0,0.0,0.0,1962.19,0.0,0,0,0,3,0,M,71,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01915,2024-06-07,2024-12-10,2024-10-05,2025-03-10,156,276,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,1386.94,462.31333333333333,1386.94,0.0,0.0,0.0,0.0,3,0,0,0,0,M,42,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01920,2024-08-02,2024-12-10,2024-11-30,2024-12-12,12,132,1,True,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,1251.15,417.925,0.0,0.0,830.6,0.0,420.55,0,0,2,0,1,F,71,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01933,2024-07-05,2024-12-10,2024-11-02,2025-03-10,128,248,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2.5,797.49,156.10416666666669,519.22,278.27,0.0,0.0,0.0,3,2,0,0,0,F,36,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01940,2024-06-30,2024-12-10,2024-10-28,2024-12-31,64,184,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,777.83,229.02833333333336,0.0,479.66,298.17,0.0,0.0,0,3,1,0,0,M,42,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01948,2024-06-01,2024-12-10,2024-09-29,2025-03-10,162,282,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1781.29,1781.29,0.0,1781.29,0.0,0.0,0.0,0,1,0,0,0,M,57,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01963,2024-07-24,2024-12-10,2024-11-21,2025-03-10,109,229,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,3.0,2201.1,295.72416666666663,0.0,0.0,0.0,1189.36,1011.74,0,0,0,2,7,F,38,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01968,2024-07-22,2024-12-10,2024-11-19,2025-03-10,111,231,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,844.76,844.76,844.76,0.0,0.0,0.0,0.0,1,0,0,0,0,F,25,0.0,1.0,0.0,0,0,0,0,Europe
CUST_01970,2024-06-19,2024-12-10,2024-10-17,2024-12-24,68,188,1,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1675.12,837.56,474.0,1201.12,0.0,0.0,0.0,1,1,0,0,0,M,53,1.0,0.0,0.0,0,0,0,0,Asia
CUST_01998,2024-06-02,2024-12-10,2024-09-30,2025-03-10,161,281,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,415.03,207.515,0.0,415.03,0.0,0.0,0.0,0,2,0,0,0,F,52,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02003,2024-07-24,2024-12-10,2024-11-21,2025-03-10,109,229,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1994.69,997.345,1994.69,0.0,0.0,0.0,0.0,2,0,0,0,0,M,57,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02014,2024-06-18,2024-12-10,2024-10-16,2024-12-28,73,193,1,True,1,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,4,1.3333333333333333,2476.49,785.805,0.0,470.9,238.15,0.0,1767.44,0,1,2,0,1,F,47,0.0,0.0,1.0,0,0,0,0,North America
CUST_02016,2024-07-19,2024-12-10,2024-11-16,2025-03-10,114,234,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1489.9,744.95,0.0,1489.9,0.0,0.0,0.0,0,2,0,0,0,M,72,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02017,2024-06-07,2024-12-10,2024-10-05,2025-03-10,156,276,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,251.71,62.9275,0.0,0.0,0.0,251.71,0.0,0,0,0,4,0,F,56,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02020,2024-06-18,2024-12-10,2024-10-16,2025-03-10,145,265,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1968.49,984.245,0.0,0.0,0.0,0.0,1968.49,0,0,0,0,2,F,26,0.0,0.0,1.0,0,0,0,0,North America
CUST_02026,2024-06-16,2024-12-10,2024-10-14,2025-03-10,147,267,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1674.7,837.35,0.0,0.0,1674.7,0.0,0.0,0,0,2,0,0,M,59,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02032,2024-07-27,2024-12-10,2024-11-24,2025-03-10,106,226,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,877.83,292.61,877.83,0.0,0.0,0.0,0.0,3,0,0,0,0,F,58,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02048,2024-06-24,2024-12-10,2024-10-22,2024-12-25,64,184,1,True,1,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,2113.66,1056.83,0.0,675.79,0.0,0.0,1437.87,0,1,0,0,1,M,61,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02070,2024-06-06,2024-12-10,2024-10-04,2025-03-10,157,277,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5.0,397.23,79.446,0.0,0.0,397.23,0.0,0.0,0,0,5,0,0,M,44,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02073,2024-06-18,2024-12-10,2024-10-16,2025-03-10,145,265,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1426.69,713.345,0.0,0.0,1426.69,0.0,0.0,0,0,2,0,0,M,62,0.0,0.0,1.0,0,0,0,0,North America
CUST_02080,2024-07-28,2024-12-10,2024-11-25,2025-03-10,105,225,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1.3333333333333333,3987.56,1012.3916666666668,979.15,1107.64,0.0,0.0,1900.77,1,1,0,0,2,F,32,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02083,2024-06-11,2024-12-10,2024-10-09,2025-03-10,152,272,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1680.09,1680.09,0.0,0.0,0.0,1680.09,0.0,0,0,0,1,0,M,55,0.0,0.0,1.0,0,0,0,0,North America
CUST_02087,2024-07-26,2024-12-10,2024-11-23,2025-03-10,107,227,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,889.1,889.1,0.0,0.0,0.0,0.0,889.1,0,0,0,0,1,M,56,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02091,2024-06-24,2024-12-10,2024-10-22,2025-03-10,139,259,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2369.55,685.49,1997.14,0.0,0.0,372.41,0.0,2,0,0,1,0,M,73,0.0,0.0,1.0,0,0,0,0,North America
CUST_02092,2024-07-24,2024-12-10,2024-11-21,2025-03-10,109,229,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,1980.21,990.105,1980.21,0.0,0.0,0.0,0.0,2,0,0,0,0,M,75,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02104,2024-07-29,2024-12-10,2024-11-26,2025-03-10,104,224,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2.0,4826.860000000001,1005.4477777777778,0.0,1804.54,1796.14,1226.18,0.0,0,1,3,2,0,M,60,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02117,2024-08-04,2024-12-10,2024-12-02,2025-03-10,98,218,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,1713.61,428.4025,0.0,0.0,0.0,1713.61,0.0,0,0,0,4,0,F,24,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02126,2024-08-02,2024-12-10,2024-11-30,2024-12-17,17,137,1,True,1,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,3,1.5,2576.64,875.5025,0.0,0.0,925.37,1651.27,0.0,0,0,1,2,0,F,30,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02140,2024-07-22,2024-12-10,2024-11-19,2025-03-10,111,231,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,563.87,563.87,0.0,563.87,0.0,0.0,0.0,0,1,0,0,0,F,22,0.0,1.0,0.0,0,0,0,0,Europe
CUST_02149,2024-07-24,2024-12-10,2024-11-21,2025-03-10,109,229,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,626.85,156.7125,0.0,0.0,626.85,0.0,0.0,0,0,4,0,0,F,68,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02157,2024-07-27,2024-12-10,2024-11-24,2025-03-10,106,226,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4.0,561.08,140.27,0.0,561.08,0.0,0.0,0.0,0,4,0,0,0,F,38,1.0,0.0,0.0,0,0,0,0,Asia
CUST_02158,2024-08-08,2024-12-10,2024-12-06,2025-03-10,94,214,0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2.0,3988.77,664.795,451.71,1845.29,0.0,0.0,1691.77,2,2,0,0,2,F,44,1.0,0.0,0.0,0,0,0,0,Asia
